num_facture,date_facture,vendeur_nom,vendeur_adresse,vendeur_id_fiscal,iban,client_nom,client_adresse,client_id_fiscal,tva,sous_total,taxe,total,path_picture
94689364,01/12/2015,"Schwartz, Flynn and Jackson","59888 Dawn Valley Suite 242 New Marilyn, WA 49740",943-70-0376,GB67GYBL21403855924419,Wilson PLC,"674 Leon Cape Suite 819 Burtonstad, NE 12662",963-73-0110,10%,"33776,06","3377,61","37153,67",batch_1/invoice_103.pdf0.jpg
42781500,01/19/2015,Parker LLC,"3027 Edwin Trail Apt. 332 Sarahstad, HI 62113",931-90-1681,GB28AGKP31853001981470,"Taylor, Keller and Nichols","99562 Contreras Oval Suite 564 Davidview, DC 06204",903-99-9920,10%,"48702,56","4870,26","53572,82",batch_1/invoice_365.pdf0.jpg
83239748,08/14/2017,"Jennings, Delgado and Bell","5034 Molly Route Davidland, NE 21370",927-78-6480,GB72DADH69225950614452,Clark Ltd,"35347 Alejandro Isle Apt. 529 West Lisaberg, NJ 29914",928-78-8613,10%,"20,00","2,00","22,00",batch_1/invoice_350_color_B_248.pdf0.jpg
82308284,04/23/2013,Sullivan-Burns,"990 Mark Stream Salasfort, MT 29045",983-73-9369,GB89SPHJ53884913235056,"Clay, Cook and Nichols","0610 Nicholson Ramp Apt. 110 East Heatherview, AK 01203",902-91-5110,10%,"435,16","43,52","478,68",batch_1/invoice_374_color_B_245.pdf0.jpg
44848471,03/26/2021,"Proctor, Levy and Willis","2297 Jessica Locks Apt. 407 Jonside, LA 78714",902-74-7536,GB89NZLM61247862676381,"Roth, Morris and Schultz","623 Rebekah Causeway Gregoryport, ND 69850",913-71-7249,10%,"762,44","76,24","838,68",batch_1/invoice_463_color_B_252.pdf0.jpg
42266538,10/04/2019,Haas Group,"703 Smith Shoals Suite 595 Gonzalesshire, WV 23922",953-86-5269,GB65IBKP45644439306624,Washington-Willis,"35365 Gibbs Springs New Dorothyberg, SC 81594",976-78-0171,10%,"40,77","4,08","44,85",batch_1/invoice_341_color_B_247.pdf0.jpg
41925448,08/19/2019,Keith LLC,"02821 Baker Vista Hunttown, AL 18759",997-80-1346,GB690NMU18243705319443,Wang Ltd,"506 Dale Prairie South Charlottechester, SD 50411",957-76-0587,10%,"359,96","36,00","395,96",batch_1/invoice_225.pdf0.jpg
39390025,01/17/2019,Miller PLC,"691 Kelly Plains Apt. 961 South Cameronstad, PA 14821",980-70-7712,GB17PTYU85780573798109,Sullivan-Sanchez,"1347 Brittany Ports Suite 584 Rileyfurt, PA 92987",926-72-9536,10%,"1211,20","121,12","1332,32",batch_1/invoice_224.pdf0.jpg
77029419,01/13/2020,"Clark, Moran and Johnson","9961 Jeanne Parks North Biancatown, AR 28216",931-96-3332,GB190VBK44547068454737,"Mclaughlin, Meza and Wood","6090 Morse Centers Suite 880 East Amber, LA 17005",919-98-1440,10%,"413,38","41,34","454,72",batch_1/invoice_338_color_B_247.pdf0.jpg
35963820,07/22/2020,Cook and Sons,"71766 Dustin Port Lake Janetfort, PA 32173",925-87-4739,GBO4XRCE48098994768909,Spears-Wilson,"652 Vanessa Prairie Lake Danielleborough, KY 14802",917-87-3727,10%,"144,95","14,50","159,45",batch_1/invoice_771.pdf0.jpg
47291856,04/26/2018,"Williams, May and Wilson","594 Chandler Cliffs Freemanmouth, IA 65222",924-96-1076,GB50GRLZ09956292478083,"Lewis, Hale and Dickerson",USCGC Bell FPO AA 67872,999-98-0950,10%,"46,23","4,62","50,85",batch_1/invoice_987.pdf0.jpg
83091868,05/17/2016,Roberts PLC,"04028 Amy Avenue South Leah, MD 19334",922-82-4383,GB86XGQG99639899146980,"Jones, Frazier and Banks","65116 Cynthia Divide Apt. 617 Matthewfurt, NV 42304",941-97-8554,10%,"5045,93","504,59","5550,52",batch_1/invoice_53_color_B_243.pdf0.jpg
84752922,10/16/2013,"Patrick, Strong and Miller","657 Kristin Plaza New Jaclynland, MI 36772",913-72-3385,GB52ZKYK20802223800526,Hernandez and Sons,"922 Brown Rest Apt. 806 Robinsonburgh, WI 71369",936-91-8519,10%,"934,90","93,49","1028,39",batch_1/invoice_517.pdf0.jpg
18884359,09/04/2015,Tran PLC,"601 Sherry Place Suite 360 New Jeremychester, NE 71777",978-83-0191,GB93EQFF54734324377583,"Fields, Bennett and Dodson","4786 Atkins Way Apt. 692 New Morganhaven, KY 91602",930-71-5450,10%,"11479,77","1147,98","12627,75",batch_1/invoice_31.pdf0.jpg
71185820,05/16/2015,Murray Ltd,USS Brown FPO AE 95524,952-96-0086,GB95KAPG18128928482993,Mayer Ltd,USNV Jones FPO AA 47659,981-99-4121,10%,"1266,22","126,62","1392,84",batch_1/invoice_986.pdf0.jpg
94772624,03/01/2015,Smith-Strickland,Unit 2720 Box 0088 DPO AE 58579,927-77-9453,GB59CAJC98323600757545,"Goodman, Rogers and Williams","9027 Velez River West Ginamouth, NJ 71857",975-96-7959,10%,"50,00","5,00","55,00",batch_1/invoice_516.pdf0.jpg
39489564,06/20/2015,Sparks-Garcia,"23018 Sarah Rest Baileyborough, OK 33496",976-70-3455,GB46VKBJ69005019397807,Martin PLC,"17129 Samantha Ports Apt. 993 Lake Ralphhaven, VA 01231",911-70-0995,10%,"306,77","30,68","337,45",batch_1/invoice_770.pdf0.jpg
65524700,02/23/2020,Kirk-Green,"7858 Christopher Pass Wellsside, KY 32616",955-86-8810,GB66DSV030328253726805,Hall-Cole,"18526 Smith Loop Lake Jeremiah, VT 31868",952-84-7160,10%,"9379,05","937,90","10316,95",batch_1/invoice_30.pdf0.jpg
11460594,04/09/2016,Reyes-Ellis,"73790 Gaines Lodge Suite 712 Teresaland, AL 48608",931-81-0018,GB29MQOF52854945132388,Walsh-Pearson,"3253 Kelly Underpass East Melody, IN 80458",968-98-8987,10%,"580,52","58,05","638,57",batch_1/invoice_585.pdf0.jpg
12847181,03/03/2012,Fitzpatrick and Sons,"00480 Cook Cove Spencerport, UT 12036",998-99-5253,GB92PBPQ73499358975916,Duncan PLC,Unit 8799 Box 0703 DPO AP 81970,911-82-7132,10%,"6236,77","623,68","6860,45",batch_1/invoice_915.pdf0.jpg
49593532,10/01/2013,Lee Group,"718 Jennifer Creek Suite 367 Rivasmouth, NY 38998",979-85-3638,GB29ZSDQ76207643221422,"Garcia, Sanchez and Marshall","80909 Singh Meadow Apt. 075 Deanton, MS 79649",912-90-4546,10%,"5364,17","536,42","5900,59",batch_1/invoice_584.pdf0.jpg
25951002,12/10/2012,Clark Group,"62772 Golden Street Suite 707 Donaldfort, NH 90778",981-84-6737,GB90LWQU25818774279885,Santana-Hoover,"734 Gordon Ville Suite 993 North Jason, CO 38605",965-77-4669,10%,"9907,42","990,74","10898,16",batch_1/invoice_914.pdf0.jpg
67103708,01/20/2020,French PLC,"PSC 4436, Box 0976 APO AA 23238",996-90-6108,GB13QPYG54009734345480,Hernandez Group,"37039 Brown Estates Suite 872 Grantburgh, SC 87485",939-87-2626,10%,"39,96","4,00","43,96",batch_1/invoice_679.pdf0.jpg
49458748,03/08/2019,"Cameron, Palmer and Martin","702 Caitlin Burg East Tammyville, MA 19188",906-81-5092,GB41LKKU72255873200490,Martin-Flores,"817 Raymond Rue Apt. 639 South Kevintown, TX 69544",973-78-9629,10%,"1039,69","103,97","1143,66",batch_1/invoice_204_color_B_250.pdf0.jpg
90853270,03/04/2013,"Underwood, Rowe and Peterson","564 William Forks Suite 575 East Johnfort, NH 40878",949-77-3177,GB88SNLG26066716895488,Anderson LLC,"7228 Lewis Harbor Suite 050 East Darrell, NV 92498",942-80-7534,10%,"899,70","89,97","989,67",batch_1/invoice_678.pdf0.jpg
14361748,09/09/2018,"Nelson, Ellis and Gregory","33879 Lopez Parkway Port Veronicastad, GA 35753",947-75-6103,GB58TPRT33084019818580,"Becker, Day and Macias","1028 Montgomery Summit Apt. 921 Port Lauratown, IL 59471",932-85-8021,10%,"374,87","37,49","412,36",batch_1/invoice_239_color_B_251.pdf0.jpg
89969473,10/29/2016,Johnson-Martin,"3836 Moore Ports North Michael, MO 01844",972-82-0713,GB71GBDG68039919194335,"Deleon, Davila and Allen","355 King Lake Suite 071 South Haleyshire, KY 55765",944-77-3882,10%,"725,37","72,54","797,91",batch_1/invoice_453_color_B_251.pdf0.jpg
25784321,04/08/2021,"Mercer, Castro and Sanchez","81489 Kyle Creek Lake Wendy, FL 64084",900-91-1823,GB29FXOZ88993558649239,"Chavez, Allison and Evans","681 Clark Forest Suite 820 Port Cherylburgh, ID 63932",954-84-4459,10%,"5033,54","503,35","5536,89",batch_1/invoice_355_color_B_248.pdf0.jpg
71377614,05/25/2018,Carpenter-Morales,"76674 Kristen Forge Lake Michael, AK 51286",948-87-5145,GB44FTLM88644025030146,Mathis Ltd,"669 Butler Mall Swansonfort, TN 91230",906-76-7469,10%,"63696,14","6369,61","70065,75",batch_1/invoice_371_color_B_244.pdf0.jpg
39760888,07/20/2017,Williamson-Rogers,"8214 Douglas Well Lauraland, DC 14785",968-74-1503,GB51ROKZ76547758479639,Yates and Sons,"2569 Gloria Ridges Wallaceview, FL 68952",908-84-3278,10%,"517,90","51,79","569,69",batch_1/invoice_252.pdf0.jpg
60241381,10/02/2018,Stevens-Black,"35899 Sean Plaza Jasonton, NE 23838",939-88-5337,GB31FUBU09086285398305,"Higgins, Bautista and Harrison","PSC 7664, Box 0557 APO AE 53176",953-83-6989,10%,"104,90","10,49","115,39",batch_1/invoice_253.pdf0.jpg
65809258,10/03/2014,West PLC,"613 Brooks Shoal Sullivanmouth, KS 90018",907-96-3284,GB43UBZY01685476660728,Lyons and Sons,"PSC 7859, Box 2152 APO AA 25364",921-84-9861,10%,"46937,53","4693,75","51631,28",batch_1/invoice_46.pdf0.jpg
20369343,02/19/2021,Richards-Alexander,"0313 Montgomery Mill Lake Amber, NM 64907",985-92-0137,GB10WQSV20535335597484,Rhodes-Wright,USCGC Mcdaniel FPO AA 10058,934-82-2398,10%,"31,98","3,20","35,18",batch_1/invoice_63_color_B_241.pdf0.jpg
53543863,07/09/2020,Cohen LLC,"3754 Bender Prairie East Kristenbury, NH 34429",900-80-0382,GB97JSLZ30462655621487,Mclean-Chaney,"41571 Joann Vista Suite 690 Davisview, MT 63230",974-91-7467,10%,"1638,66","163,87","1802,53",batch_1/invoice_560.pdf0.jpg
35712927,05/02/2018,Barker-Hill,"PSC 3641, Box 9173 APO AA 45157",999-88-7194,GB44CVNS82331947643771,"Cook, Duncan and Martin","1010 James Center Apt. 332 East Cynthiaburgh, AZ 43237",908-78-4834,10%,"757,38","75,74","833,12",batch_1/invoice_706.pdf0.jpg
41659958,04/09/2015,Jones-Torres,"8813 Murillo Fort Suite 480 East Jorgechester, MD 93738",906-72-5731,GB93ZZCL46242237825953,"Alvarado, Pittman and Baker","15341 Mcbride Vista Apt. 755 Port Alexander, NY 45443",942-75-6971,10%,"17573,10","1757,31","19330,41",batch_1/invoice_90_color_B_241.pdf0.jpg
19608758,06/25/2016,Whitaker-Galloway,"719 Cheryl Stravenue Davidburgh, IA 10351",949-94-6565,GB85RBGA54342067350859,"Adams, Vaughn and Hebert","81524 Holly Plain Apt. 147 Josephfurt, DC 99313",974-84-9228,10%,"12203,09","1220,31","13423,40",batch_1/invoice_47.pdf0.jpg
26660573,03/08/2014,"Nelson, Norris and Barron","50980 Baker Mountain Apt. 577 South Melissachester, NE 54837",986-79-0395,GBO7KDNO98244986566456,Sparks-Burton,"5730 Steven Flats Turnerfurt, ND 59258",932-97-8239,10%,"141,80","14,18","155,98",batch_1/invoice_707.pdf0.jpg
68800500,07/14/2013,"Scott, Long and Smith","614 Figueroa Haven West Amber, ID 46918",972-86-8378,GB35LRGN54373404899233,"Russo, Schroeder and Hanson","0557 Mark Meadow East William, MI 02744",933-73-6777,10%,"489,75","48,98","538,73",batch_1/invoice_561.pdf0.jpg
91484809,04/05/2013,"Ramirez, Jones and Anderson","5635 Kristin Islands Hernandezstad, WY 50407",982-96-8005,GB61UDCE09295877826153,Lopez Inc,"469 Lewis Plaza Suite 035 North Rachelfort, ID 45002",999-83-6908,10%,"74084,01","7408,40","81492,41",batch_1/invoice_962.pdf0.jpg
54557938,08/03/2016,"Kim, Lloyd and White","057 Walsh Ranch Lake Natasha, GA 64172",908-90-9491,GB610HLG05005223844074,"Clark, Russell and Johns","67220 Knox Divide Hawkinsbury, ME 17281",920-88-3036,10%,"5325,01","532,50","5857,51",batch_1/invoice_794.pdf0.jpg
32530432,11/11/2014,"Smith, Gonzalez and Wallace","517 Drake Meadow New Seanburgh, TX 46774",938-70-7271,GB37HJCH03964179060142,Barnes PLC,"91305 Laura Street Apt. 439 Matthewsmouth, NJ 19408",915-91-7687,10%,"5088,78","508,88","5597,66",batch_1/invoice_795.pdf0.jpg
74724200,02/15/2016,"Perez, King and Baker","18507 Randall Falls Apt. 942 Patriciaburgh, IA 68490",933-83-3647,GB81YJES41831888621426,"Hawkins, Bell and Calhoun","0077 Martinez Pine New Amandastad, SD 06299",996-90-5198,10%,"220,64","22,06","242,70",batch_1/invoice_963.pdf0.jpg
98914713,01/13/2012,Bell PLC,"89719 Dudley Squares Suite 254 Lake Devon, CA 55408",965-99-5985,GB69X0CZ99259366064912,Mathews Group,"278 Jones Roads Suite 372 New Kellystad, KS 06180",990-92-6635,10%,"359,16","35,92","395,08",batch_1/invoice_64_color_B_249.pdf0.jpg
53875869,07/12/2012,Mitchell Ltd,Unit 7006 Box 2136 DPO AP 32657,998-99-1098,GB79TYOE48218409014324,"Elliott, Kelly and Turner",Unit 8751 Box 0823 DPO AA 49063,949-98-1765,10%,"60,00","6,00","66,00",batch_1/invoice_1_color_B_246.pdf0.jpg
51661013,05/11/2021,Rivas PLC,"86762 Stephanie Dam South Haley, SC 48238",901-98-8624,GB77VPGW87361378022647,Walker PLC,"7089 Lopez Rapids Port Jeremyville, AK 76472",984-96-1074,10%,"180,00","18,00","198,00",batch_1/invoice_17_color_B_242.pdf0.jpg
61669642,11/12/2013,Carter Inc,"7936 Smith Streets Mariahchester, PA 08114",940-76-9247,GB89DNYK55635059269556,"Torres, Sutton and Weeks","618 Perez Shoals Suite 978 Bradshawton, TN 51301",909-87-3064,10%,"137,62","13,76","151,38",batch_1/invoice_468.pdf0.jpg
35593328,06/08/2011,Cruz-Carter,"11251 Braun Square North Alejandro, UT 73496",938-91-6436,GB42RIFK65000994976015,Alexander-Arias,"63947 Erin Parkway Apt. 073 Guzmanshire, NY 08857",942-92-5992,10%,"2731,78","273,18","3004,96",batch_1/invoice_469.pdf0.jpg
43546497,08/26/2017,Ramos-Gomez,"5421 Ryan Skyway Apt. 681 Port Kendra, FL 85530",952-85-4151,GB19CMQQ32969758104434,Davis Ltd,"572 Gregory Knoll Suite 016 Claireberg, SC 21458",995-81-3599,10%,"33,68","3,37","37,05",batch_1/invoice_287_color_B_248.pdf0.jpg
74178352,09/03/2014,"Morgan, Moss and Bush",Unit 7226 Box 9524 DPO AA 56046,961-87-3943,GB21JMNB12539770314358,Robinson-Martin,"8218 Kelly Mountains Bishopfort, CO 40626",953-85-7595,10%,"691,35","69,13","760,48",batch_1/invoice_381.pdf0.jpg
35515944,08/28/2014,Schmidt-Alexander,USCGC Berg FPO AA 74352,917-86-0643,GB78WKRM61075683915613,Brown Ltd,"3152 Brady Ways Apt. 859 South Sharonstad, OR 79299",921-99-3546,10%,"1023,75","102,38","1126,13",batch_1/invoice_380.pdf0.jpg
10080932,05/30/2021,Young-Proctor,Unit 7126 Box 3040 DPO AA 40058,941-94-4394,GB15MBGH75492488995651,"Gallagher, Welch and Campbell","8239 Cook Streets West Mary, WA 07402",983-86-8494,10%,"1300,84","130,08","1430,92",batch_1/invoice_110_color_B_242.pdf0.jpg
84408619,08/19/2019,Johnston and Sons,"366 Ryan Locks Suite 196 Fordland, RI 78735",917-80-8445,GB77CUHU67202355617607,Chang-Doyle,"0933 Wolfe Plaza Michelleberg, MD 14435",931-83-1908,10%,"5170,27","517,03","5687,30",batch_1/invoice_163_color_B_249.pdf0.jpg
41250328,08/25/2017,"Williams, Brown and Mcmillan","25990 Anthony Trafficway Nicholasview, VT 49779",912-88-4418,GBO6TKLV18673131236976,George-Johnson,"890 Judith Heights Apt. 198 New Nicoleborough, CT 32698",917-98-2711,10%,"810,00","81,00","891,00",batch_1/invoice_529.pdf0.jpg
59781795,01/12/2017,Rosales-Perry,"8790 Benjamin Village Apt. 620 Glennshire, HI 73091",918-98-6557,GB32TCPR38356087662340,"Bender, Burgess and King","676 Ellis Club Johnborough, OH 90960",964-71-2044,10%,"179,96","18,00","197,96",batch_1/invoice_421_color_B_240.pdf0.jpg
73144550,01/31/2012,"Mcdowell, Odom and Crosby","40617 Price Lodge Suite 850 Joanstad, MD 47190",903-96-0427,GB20YMNW10786270813816,Rodriguez-Sherman,"04734 Stevens Roads Port Christina, OK 91381",954-84-2310,10%,"57,56","5,76","63,32",batch_1/invoice_528.pdf0.jpg
17290430,05/27/2013,Hodge-Stokes,"405 Christensen Loop Brownbury, OH 52221",943-98-8353,GB87UTMB32681347261430,Hamilton Ltd,"9899 Bryan Springs Clarkshire, AR 57184",996-90-6187,10%,"13484,47","1348,45","14832,92",batch_1/invoice_476_color_B_247.pdf0.jpg
65744802,03/30/2012,"Yang, Barnes and Porter","41932 George Spurs Apt. 826 East Robertbury, VT 55371",973-84-5258,GB33PSJG02482992709528,Bates and Sons,"66926 Erica Gateway Apt. 558 South Leslieborough, ND 21699",927-76-9862,10%,"48,00","4,80","52,80",batch_1/invoice_123_color_B_252.pdf0.jpg
74494433,09/12/2017,Huynh-Ruiz,"9148 Chambers Rapid Suite 844 North Sheila, PA 37277",961-72-2355,GB10TPUA77994091934658,Mcintosh-Macdonald,"272 Allen Crescent Apt. 713 Caseport, SC 53123",970-82-4039,10%,"3644,31","364,43","4008,74",batch_1/invoice_823.pdf0.jpg
73019594,05/11/2020,"Knight, Howell and Pugh","63508 Steele Fields Stevenhaven, ME 04335",996-91-6764,GB22WYEY75076082414028,Jenkins PLC,Unit 6603 Box 2116 DPO AE 78649,983-74-6801,10%,"903,60","90,36","993,96",batch_1/invoice_822.pdf0.jpg
92802196,04/09/2017,Cruz-Rice,"7462 Gregory Bridge Suite 646 Cummingsland, OR 77232",958-81-8259,GB21WGRX66264978614845,Phillips Group,"710 Lindsey Trace East Beckyberg, IA 98371",949-90-8020,10%,"624,32","62,43","686,75",batch_1/invoice_289.pdf0.jpg
14103295,04/12/2013,"Glover, Caldwell and Burch","1489 Danny Knolls Suite 565 Lake Katherinetown, IA 64442",921-91-0334,GB89DIVP72977735643876,Taylor-Robinson,"636 Sarah Vista East Eric, TX 57206",956-79-3831,10%,"382,95","38,30","421,25",batch_1/invoice_96_color_B_253.pdf0.jpg
65166425,11/14/2020,Wagner PLC,"74685 Patricia Ferry Suite 974 Maureenside, DE 84080",963-76-4291,GB74LWZA78599473788589,Gutierrez-Williams,USCGC Cannon FPO AP 22243,902-81-1977,10%,"125,94","12,59","138,53",batch_1/invoice_288.pdf0.jpg
33085665,11/07/2011,Rose-Brown,USNS Griffin FPO AE 90809,980-74-6558,GB75DRRS79471384188530,Mcclain PLC,"9050 Michele Parkway Apt. 396 Rosemouth, ND 05238",972-85-7292,10%,"930,85","93,09","1023,94",batch_1/invoice_647.pdf0.jpg
31045620,05/03/2021,Hardy PLC,"246 Andrew Stream Suite 681 West Kyleborough, FL 53693",997-84-3427,GB20AYFN06122510374802,Cox LLC,"3968 Evan Crest Apt. 085 Garnerville, IL 85633",970-92-7216,10%,"1854,40","185,44","2039,84",batch_1/invoice_56_color_B_242.pdf0.jpg
62261351,02/06/2012,Mcdowell PLC,"97699 Debbie Track Ericfort, GA 67511",916-77-3369,GB80GOXU60164754967251,Calhoun Ltd,"9578 Keith Land Jessicaton, FL 56885",965-99-2150,10%,"39,98","4,00","43,98",batch_1/invoice_421.pdf0.jpg
19898218,06/15/2014,"Rogers, James and Hansen","40843 Taylor Point Maryburgh, MS 45503",958-81-4527,GB85BVLF54030977887543,Sosa LLC,"49620 Elizabeth Extension Apt. 542 Burnsport, VA 62287",962-75-7637,10%,"23,98","2,40","26,38",batch_1/invoice_420.pdf0.jpg
40046347,07/28/2011,Campos-Cooper,"7667 Wyatt Key Port Kellyside, CO 15374",952-75-4009,GB93PRUT68803964166222,"Schneider, Carr and Vazquez","2915 Robert Inlet Suite 605 Campbellmouth, AK 64282",969-99-3685,10%,"118,94","11,89","130,83",batch_1/invoice_646.pdf0.jpg
28753573,07/28/2012,Reynolds PLC,"748 Bernard Park Apt. 046 East Matthew, MI 14088",937-77-3353,GB890YRM56667359406013,"Gordon, Crawford and Jacobs","05731 Johnathan Plain Suite 384 West Ericborough, IL 39257",957-97-1966,10%,"59,97","6,00","65,97",batch_1/invoice_175.pdf0.jpg
80028090,11/20/2018,Shaw-Miller,"41968 Kevin Locks Vaughnhaven, NC 80627",956-85-7426,GB41RTIS55292758535955,Burke-Gordon,Unit 0044 Box 4449 DPO AA 80093,963-87-6469,10%,"5363,12","536,31","5899,43",batch_1/invoice_313.pdf0.jpg
36793561,10/29/2012,"Roberts, Gonzalez and Davis","64956 Kaylee Overpass Wilsonfurt, TX 17884",963-85-8844,GBO2DOAP73868011563005,Young Group,"6834 James Fork Suite 970 Masseychester, CO 35372",913-85-4511,10%,"614,38","61,44","675,82",batch_1/invoice_312.pdf0.jpg
26838088,05/16/2017,Montoya PLC,"57965 Roach Course Suite 288 Lake Matthew, WY 35612",962-78-0347,GB44YXUC66955506983383,Moss Inc,"1678 Smith Pike West Lauraburgh, SD 71031",910-92-0579,10%,"158,77","15,88","174,65",batch_1/invoice_174.pdf0.jpg
30221274,03/05/2021,Lynch-Coleman,"97028 Gonzalez Mills Apt. 920 North Michaelfurt, IN 38751",928-88-1008,GB93TBBP85795029002224,Henry-Malone,"3174 Wilson Mountain Apt. 960 Ashleytown, AK 21126",927-92-1284,10%,"1448,71","144,87","1593,58",batch_1/invoice_313_color_B_241.pdf0.jpg
47703225,06/18/2018,Lee and Sons,"1659 Becker Row Port Todd, PA 90063",991-83-3935,GB33NHQZ56657576499073,Green Ltd,"352 Hull Shoal Suite 141 Port Amanda, NJ 61380",970-79-2957,10%,"51216,90","5121,69","56338,59",batch_1/invoice_246_color_B_243.pdf0.jpg
64855498,08/01/2019,Johnston-Douglas,"798 Ana Station Suite 084 Johnview, VA 76468",911-87-7278,GB50JSRM96597568804222,Thompson Ltd,"6469 Reed Court Suite 161 North Jessica, TN 52447",920-94-4056,10%,"0,99","0,10","1,09",batch_1/invoice_673.pdf0.jpg
12947568,11/10/2018,Santos-King,"089 Anthony Turnpike Apt. 605 North Melissa, RI 42841",963-71-0206,GB24IHWR23389490452402,"Stone, Kramer and Diaz","6249 Black Cliffs Apt. 929 East Gary, NY 47586",970-92-9578,10%,"273,46","27,35","300,81",batch_1/invoice_885.pdf0.jpg
47433391,11/23/2018,"Kramer, Harris and Martinez","53014 Michelle Dale South Rogerland, NC 21168",907-94-4908,GB33CIDW47315579633805,Dawson LLC,"1223 Carter Brook Suite 382 Jaclynshire, GA 60987",914-96-8395,10%,"389,85","38,98","428,83",batch_1/invoice_415.pdf0.jpg
77205533,11/29/2011,Massey-Guzman,"922 Lisa Avenue Apt. 599 Eddieview, NC 69608",994-85-8851,GBO2QRXK00310577114881,"Murphy, Fleming and Bentley","18619 Delgado Estate Apt. 131 Tylerchester, CT 20683",975-99-7286,10%,"309,99","31,00","340,99",batch_1/invoice_277_color_B_251.pdf0.jpg
80921168,05/14/2015,"Matthews, Long and Hutchinson","347 Alvarez Radial East Jessicaview, NM 60216",990-96-5375,GB39CRDS82853845004678,"Paul, Schneider and Kim","08152 Chandler Cliff Suite 704 Andersonview, MO 93029",999-90-0468,10%,"3485,60","348,56","3834,16",batch_1/invoice_884.pdf0.jpg
21722776,11/05/2019,Montgomery Ltd,"652 John Lake East Kristenmouth, SC 17986",996-70-6852,GB18KUOF34054232333666,Williams-Foster,"9263 Stewart Summit Brownburgh, GA 83524",946-72-1313,10%,"1989,75","198,98","2188,73",batch_1/invoice_148_color_B_244.pdf0.jpg
72481334,08/18/2013,Bridges Inc,"2761 Johnson Loaf Suite 806 Mikeland, DC 25765",949-90-8880,GB93NTNZ64784890692077,"Fleming, Hopkins and Ward","48630 Marcus Stravenue North Jacobmouth, ME 89819",949-86-1892,10%,"1209,97","121,00","1330,97",batch_1/invoice_414.pdf0.jpg
